task_id,method,repetition,time_min,time_to_pipeline_min,exec_success,operator_errors,strict_errors,field_errors,hallucinated,missing_required,wrong_order,unexpected,n_create_pipeline_calls,n_render_pipeline_calls,n_execute_pipeline_calls_by_agent,n_valid_records,n_total_records,final_chain
4b_multidim_scoring,dataflow_agent,2,,1.660385298728943,0,0,2,0,0,0,0,0,1,1,0,0,1,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | PromptedGenerator | GeneralFilter
4b_multidim_scoring,dataflow_agent,3,,0.8868183930714925,0,1,3,0,1,0,0,0,1,1,0,0,1,PromptedGenerator | JsonExtractRefiner | GeneralFilter
4b_multidim_scoring,dataflow_agent,4,,1.5201488534609477,0,1,2,0,0,0,0,1,1,1,0,0,1,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | PandasOperator | GeneralFilter
4b_multidim_scoring,df_agent_v2,0,2.148573839664459,1.628173049290975,1,6,2,0,0,2,0,4,1,1,0,6,6,AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | CodeGenericScoreFilter
4b_multidim_scoring,df_agent_v2,1,6.067527341842651,3.7623210310935975,1,5,2,0,0,2,0,3,1,1,0,6,6,AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | GeneralFilter
4b_multidim_scoring,df_agent_v2,2,,4.073923679192861,0,1,2,0,0,0,0,1,1,1,0,0,1,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | PandasOperator | GeneralFilter
4b_multidim_scoring,df_agent_v2,3,4.190113310019175,3.0816578388214113,1,0,2,0,0,0,0,0,1,1,0,7,7,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | GeneralFilter
4b_multidim_scoring,df_agent_v2,4,,1.76835351785024,0,0,2,0,0,0,0,0,1,1,0,0,1,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | GeneralFilter
4b_multidim_scoring,direct_cc,0,,,0,2,2,0,0,2,0,0,0,0,0,0,0,
4b_multidim_scoring,direct_cc,1,,,0,2,2,0,0,2,0,0,0,0,0,0,0,
4b_multidim_scoring,direct_cc,2,,,0,2,2,0,0,2,0,0,0,0,0,0,0,
4b_multidim_scoring,direct_cc,3,,,0,2,2,0,0,2,0,0,0,0,0,0,0,
4b_multidim_scoring,direct_cc,4,,,0,2,2,0,0,2,0,0,0,0,0,0,0,
4b_multidim_scoring,mcp_only,0,,1.7233848214149474,0,0,2,0,0,0,0,0,1,1,0,0,1,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | GeneralFilter
4b_multidim_scoring,mcp_only,1,,1.1411987582842509,0,5,2,0,0,2,0,3,1,1,0,0,1,AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | GeneralFilter
4b_multidim_scoring,mcp_only,2,,2.2622745990753175,0,0,2,0,0,0,0,0,1,1,0,0,1,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | GeneralFilter
4b_multidim_scoring,mcp_only,3,,1.5972567995389302,0,5,2,0,0,2,0,3,1,1,0,0,1,AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | AlpagasusSampleEvaluator | GeneralFilter
4b_multidim_scoring,mcp_only,4,1.8616270065307616,1.4219025532404581,1,0,2,0,0,0,0,0,1,1,0,9,9,PromptedEvaluator | PromptedEvaluator | PromptedEvaluator | GeneralFilter
5a_field_rename,dataflow_agent,0,,2.074240179856618,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5a_field_rename,dataflow_agent,1,,4.2960288524627686,0,2,2,0,1,1,0,0,1,1,0,1,1,FieldMapOperator
5a_field_rename,dataflow_agent,2,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,dataflow_agent,3,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,dataflow_agent,4,1.68246644337972,1.2898547093073527,1,0,0,0,0,0,0,0,1,1,0,8,8,PandasOperator
5a_field_rename,df_agent_v2,0,,0.981553582350413,0,0,0,0,0,0,0,0,1,2,0,1,1,PandasOperator
5a_field_rename,df_agent_v2,1,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,df_agent_v2,2,3.941231874624888,3.039369451999664,1,0,0,0,0,0,0,0,1,1,0,8,8,PandasOperator
5a_field_rename,df_agent_v2,3,,1.0415519754091898,0,0,0,0,0,0,0,0,2,1,0,1,1,PandasOperator
5a_field_rename,df_agent_v2,4,,1.1820698738098145,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5a_field_rename,direct_cc,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,direct_cc,1,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,direct_cc,2,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,direct_cc,3,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,direct_cc,4,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5a_field_rename,mcp_only,0,1.002323317527771,0.7144033034642537,1,0,0,0,0,0,0,0,1,1,0,8,8,PandasOperator
5a_field_rename,mcp_only,1,,0.7986196835835775,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5a_field_rename,mcp_only,2,,1.3900684356689452,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5a_field_rename,mcp_only,3,,0.8211135705312093,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5a_field_rename,mcp_only,4,,0.8393651922543843,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,dataflow_agent,0,,2.6128291805585224,0,2,1,0,0,1,0,1,1,2,0,1,1,PromptedGenerator
5b_nested_flatten,dataflow_agent,1,,1.4867908557256062,0,3,1,0,0,1,0,2,1,1,0,1,1,PromptedRefiner | TextNormalizationRefiner
5b_nested_flatten,dataflow_agent,2,,1.3193155527114868,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,dataflow_agent,3,,2.654709581534068,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,dataflow_agent,4,,0.9518427928288777,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,df_agent_v2,0,,2.0781966050465903,0,2,1,0,0,1,0,1,1,1,0,1,1,PromptedGenerator
5b_nested_flatten,df_agent_v2,1,,0.8339509606361389,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,df_agent_v2,2,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5b_nested_flatten,df_agent_v2,3,,1.8920743425687154,0,3,1,0,0,1,0,2,1,1,0,1,1,KBCTextCleaner | ContentNullFilter
5b_nested_flatten,df_agent_v2,4,,1.535616660118103,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,direct_cc,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5b_nested_flatten,direct_cc,1,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5b_nested_flatten,direct_cc,2,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5b_nested_flatten,direct_cc,3,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5b_nested_flatten,direct_cc,4,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
5b_nested_flatten,mcp_only,0,,6.62926953236262,0,2,1,0,0,1,0,1,1,1,0,1,1,SFTGeneratorSeed
5b_nested_flatten,mcp_only,1,,0.7450712203979493,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,mcp_only,2,,0.7885401010513305,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator | PandasOperator
5b_nested_flatten,mcp_only,3,,1.7798075358072916,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
5b_nested_flatten,mcp_only,4,,1.6071028192838033,0,0,0,0,0,0,0,0,1,1,0,1,1,PandasOperator
6a_length_filter,dataflow_agent,0,,0.5679594318072001,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,dataflow_agent,1,,0.5339401682217916,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,dataflow_agent,2,0.9242364128430685,0.6491573452949524,1,0,0,0,0,0,0,0,1,1,0,5,5,WordNumberFilter
6a_length_filter,dataflow_agent,3,0.8371467987696329,0.5863950530687968,1,0,0,0,0,0,0,0,1,1,0,5,5,WordNumberFilter
6a_length_filter,dataflow_agent,4,,0.5115005612373352,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,df_agent_v2,0,,0.47941381533940636,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,df_agent_v2,1,0.8417026559511821,0.5800196925799052,1,0,0,0,0,0,0,0,1,1,0,5,5,WordNumberFilter
6a_length_filter,df_agent_v2,2,,0.4496871789296468,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,df_agent_v2,3,,0.5457537571589152,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,df_agent_v2,4,0.7322243293126424,0.47489324808120725,1,0,0,0,0,0,0,0,1,1,0,5,5,WordNumberFilter
6a_length_filter,direct_cc,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6a_length_filter,direct_cc,1,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6a_length_filter,direct_cc,2,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6a_length_filter,direct_cc,3,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6a_length_filter,direct_cc,4,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6a_length_filter,mcp_only,0,,0.43988741636276246,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,mcp_only,1,,0.44252695242563883,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,mcp_only,2,,0.43371137777964275,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6a_length_filter,mcp_only,3,0.7688631335894267,0.46367914279301964,1,0,0,0,0,0,0,0,1,1,0,5,5,WordNumberFilter
6a_length_filter,mcp_only,4,,0.45720372200012205,0,0,0,0,0,0,0,0,1,1,0,0,1,WordNumberFilter
6b_llm_semantic_filter,dataflow_agent,0,1.761030868689219,1.3926608284314475,1,4,1,0,0,1,0,3,1,1,0,5,5,HtmlUrlRemoverRefiner | WordNumberFilter | AlpagasusFilter
6b_llm_semantic_filter,dataflow_agent,1,,1.1823304613431296,0,5,1,0,0,1,0,4,1,1,0,0,1,HtmlUrlRemoverRefiner | RemoveEmojiRefiner | RemoveExtraSpacesRefiner | AlpagasusFilter
6b_llm_semantic_filter,dataflow_agent,2,,0.771166737874349,0,2,1,0,0,1,0,1,1,1,0,0,1,AlpagasusFilter
6b_llm_semantic_filter,dataflow_agent,3,,2.359468770027161,0,3,1,0,0,1,0,2,1,1,0,0,1,WordNumberFilter | AlpagasusFilter
6b_llm_semantic_filter,dataflow_agent,4,,0.7876573085784913,0,5,1,0,0,1,0,4,1,1,0,0,1,HtmlUrlRemoverRefiner | LexicalDiversitySampleEvaluator | NgramSampleEvaluator | AlpagasusFilter
6b_llm_semantic_filter,df_agent_v2,0,,1.2455747723579407,0,4,1,0,0,1,0,3,1,1,0,0,1,RMFilter | ContentNullFilter | WordNumberFilter
6b_llm_semantic_filter,df_agent_v2,1,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,df_agent_v2,2,,1.0268317182858786,0,18,1,0,0,1,0,17,1,1,0,0,1,ContentNullFilter | WordNumberFilter | CharNumberFilter | UniqueWordsFilter | MeanWordLengthFilter | SpecialCharacterFilter | HtmlEntityFilter | LoremIpsumFilter | LineEndWithEllipsisFilter | SymbolWordRatioFilter | CurlyBracketFilter | CapitalWordsFilter | NgramFilter | LexicalDiversityFilter | RMFilter | DeitaQualityFilter | AlpagasusFilter
6b_llm_semantic_filter,df_agent_v2,3,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,df_agent_v2,4,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,direct_cc,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,direct_cc,1,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,direct_cc,2,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,direct_cc,3,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,direct_cc,4,,,0,1,1,0,0,1,0,0,0,0,0,0,0,
6b_llm_semantic_filter,mcp_only,0,,0.8328775922457378,0,5,1,0,0,1,0,4,1,1,0,0,1,HtmlUrlRemoverRefiner | HtmlEntityRefiner | AlpagasusSampleEvaluator | AlpagasusFilter
6b_llm_semantic_filter,mcp_only,1,,3.497144913673401,0,6,1,0,0,1,0,5,2,1,0,0,1,WordNumberFilter | LexicalDiversitySampleEvaluator | LexicalDiversityFilter | MetaSampleEvaluator | GeneralFilter
6b_llm_semantic_filter,mcp_only,2,2.3176694909731546,1.7514790097872417,0,3,1,0,0,1,0,2,1,1,0,0,0,AlpagasusSampleEvaluator | AlpagasusFilter
6b_llm_semantic_filter,mcp_only,3,1.2813352624575296,0.846233582496643,1,2,1,0,0,1,0,1,1,1,0,8,8,AlpagasusFilter
6b_llm_semantic_filter,mcp_only,4,1.764383852481842,1.2163597822189331,1,5,1,0,0,1,0,4,1,1,0,8,8,HtmlUrlRemoverRefiner | RemoveEmojiRefiner | RemoveExtraSpacesRefiner | AlpagasusFilter
